tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated
1336732651147943939,NOT ALEX MERCER AND REGGIE PETERS TRENDING https://t.co/OjqAwNZKUU,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651147943937,"""It's snowing"" is trending. Never lose your sense of wonder, folks. ❄️ https://t.co/jpcymjtfGw",0,1,Twitter Web App,2020-12-09 18:01:13
1336732651147898883,Nah bruh I’d be pissed if I went out like this https://t.co/eBZykwxg1z,0,1,Twitter for iPhone,2020-12-09 18:01:13
1336732651147780097,RT @narendramodi: Historic PM-WANI (Wi-Fi Access Network Interface) scheme that has been cleared by the Cabinet today will revolutionise th…,2823,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651147776000,I support @GOPLeader https://t.co/euf99pNAQe,0,0,Twitter Web App,2020-12-09 18:01:13
1336732651139571715,I'm leaving Twitter beg me to stay 🙄 https://t.co/47mp6KUkTV,0,0,Twitter for Android,2020-12-09 18:01:13
1336732651139502080,RT @Mrsbananapuddin: I’m usually apologizing for how I said things not what was said...cuz I meant that shit.,7,0,Twitter for Android,2020-12-09 18:01:13
1336732651135365124,"RT @WiganWarriorsRL: 🌈 Sport is for everyone. 
🏳️‍🌈 Rugby League is for everyone. 

#RainbowLaces #RainbowLacesDay 

#NeverGonnaStop 🍒⚪️ #W…",12,0,Twitter for Android,2020-12-09 18:01:13
1336732651126927362,"RT @13sarahmurphy: Johnson delivers nothing but bullshit. Again.
‘Canada’ deal. ‘Australia’ deal. ‘We’ll prosper mightily.’
He’s lying to u…",305,0,Twitter Web App,2020-12-09 18:01:13
1336732651126919169,"RT @GOP: We need @KLoeffler in the Senate!
 
Warnock would be a DISASTER for Georgia⬇️⬇️⬇️
https://t.co/TTDCKpDzPG",20,0,Twitter Web App,2020-12-09 18:01:13
1336732651122794501,"RT @LiamPayne: See you all shortly for the #NaughtyList video premiere! @dixiedamelio 
https://t.co/xVlB8yP39E https://t.co/ii9wa9cGIg",8497,0,Twitter for Android,2020-12-09 18:01:13
1336732651118604289,RT @JohnCena: Find growth in every setback. Find joy in every triumph. Earn each day.,902,0,Twitter for Android,2020-12-09 18:01:13
1336732651110076416,You seem to rise above the confusion others are experiencing t... More for Libra https://t.co/0uRlwLDiDF,0,0,Twittascope,2020-12-09 18:01:13
1336732651106004992,"RT @iirenaae: What if Burhan survives? We didn't see his funeral

#DoğduğunEvKaderindir",2,0,Twitter for Android,2020-12-09 18:01:13
1336732651105837056,RT @trompicalstorm: GIANTS NATION!! Now that the details are finalized i cant wait to go get more WWWWWWWWWW! LETS GO BABY!   @SFGiants 🇦🇼…,75,0,Twitter for Android,2020-12-09 18:01:13
1336732651101839360,"RT @juskayy_: 🌹I am sending $50-$3000 to the first 50 people to like &amp; retweet this. 🤍dm me cashtags/phone numbers (cashapp , apple pay , a…",2,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651101835266,"RT @staarrgirlll: Even though you made my gums bleed, I miss you. https://t.co/msYCBX1qZu",22036,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651101818884,@richardtgarland @darrengrimes_ would never ever do and what did he and the tories do signed the WA NI protocol con… https://t.co/cdTU8zL3Kj,0,0,Twitter for Android,2020-12-09 18:01:13
1336732651101810688,Ngl I’m like slightly starting to feel better about my torts exam *checks time* one hour before it starts,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651101687810,@fatti_rblx @ohCamrynn o I thot you were trynna call me transphobic &amp;#^^@,0,1,Twitter Web App,2020-12-09 18:01:13
1336732651097567232,Proud that soon the House will be voting on my bipartisan legislation calling for increased diversity in American m… https://t.co/AlTllqyjEw,0,0,Twitter Web App,2020-12-09 18:01:13
1336732651097559046,We win OOOOOOO,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651093446667,"RT @businessinsider: Criminals are reportedly climbing on top of moving vehicles to steal PS5s from delivery drivers, as consumers struggle…",27,0,Twitter Web App,2020-12-09 18:01:13
1336732651093438466,RT @local_food: Have you entered Day 9 of our advent giveaway?  We'e got a @herbfed free range bronze turkey breast and leg joint up for gr…,83,0,Twitter for Android,2020-12-09 18:01:13
1336732651093299200,1000 credits?! I love a generous tipper! #Flirt4Free https://t.co/eReIVIXmIP https://t.co/NJbsMzsnXO,0,0,F4F-AutoTweet,2020-12-09 18:01:13
1336732651089252354,@RetroDetect I bet! I got dozens from PSM alone,0,0,Twitter for Android,2020-12-09 18:01:13
1336732651080871938,"RT @BwayRecords: This Friday 12/11 at 4pm ET, join Lynn Ahrens &amp; Stephen Flaherty on our YouTube channel as they listen and talk through LE…",1,0,Twitter Web App,2020-12-09 18:01:13
1336732651080695808,"RT @kstargift: [Candidate14] #TheBoyz's #Juyeon
Let's Crowdfund a Birthday ad for him!
▶https://t.co/pvPEHu2Unk

Idol with the most crowdfu…",1082,0,Twitter for Android,2020-12-09 18:01:13
1336732651076644865,"@silverpebble I crochet. Even if I have to do it laying down (I have a nasty back, I can't always sit up for too lo… https://t.co/93giKrXB8R",0,0,Twitter for Android,2020-12-09 18:01:13
1336732651076501505,RT @dhruv_rathee: Agriculture Scientist Dr.Varinder Pal Singh refuses to receive a prestigious award from Union minister as a form of prote…,6151,0,Twitter for Android,2020-12-09 18:01:13
1336732651076481025,RT @_rahulvaidyafc_: @Bindas_Boy143 @Rashmi80525056 @_rahulvaidyafc_ WE WANT RAHUL BACK,2,0,Twitter for Android,2020-12-09 18:01:13
1336732651072479239,RT @bpdbpdboop: Having the power to destroy the world sucks because it always sounds like you're fucking lying when you say that you could…,2,0,Twitter Web App,2020-12-09 18:01:13
1336732651068207105,"@euph0riaaa_jjk No
I followed @Y100Michiana_ and vote #BTS (@BTS_twt ) for the Artist of the Year on Y100",0,0,Twitter for Android,2020-12-09 18:01:13
1336732651068125184,Talent https://t.co/pInw9XuNmt,0,0,Twitter for Android,2020-12-09 18:01:13
1336732651064078336,"RT @RonPaul: Pfizer Warning: Vaccine May Be Dangerous - today on the Liberty Report:
https://t.co/jKnfEYzULT",40,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651064057857,we thrive https://t.co/y9TethFbxe,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651059900438,I hate the YouTube countdowns,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651059728384,"RT @BeforeYandere: Wake the fuck up samurai, after 8 years of development and numerous delays, Cyberpunk 2077 is releasing tomorrow, all be…",495,0,Twitter for Android,2020-12-09 18:01:13
1336732651059699713,The landscape of life may feel as if it is shifting beneath yo... More for Virgo https://t.co/umLIFn1rOr,0,0,Twittascope,2020-12-09 18:01:13
1336732651055673345,On Bro https://t.co/bpuzi0qUsj,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651051511810,@themalij 🤷🏽‍♂️ Never experienced it,0,0,Twitter Web App,2020-12-09 18:01:13
1336732651051487233,RT @jponge: The new @vertx_project website by the awesome @michelkraemer is live... and Vert.x 4 is OUT 🥳,13,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651051356160,"RT @video_jame: [tasting wine]

me: notes of updog

winemaker: that's vanilla

me: ok",6647,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651047301125,"@axios OMG--Fantastic!!
Pete Buttigieg is such an amazing, qualified, educated &amp; experienced good person.   Everyth… https://t.co/AeFCttOhl6",0,0,Twitter Web App,2020-12-09 18:01:13
1336732651047301123,RT @kylachingona: Going on vacation during the pandemic is big colonizer energy,11711,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651047198722,@Alybug1312 I love you sooooo much! I cannot wait for the day we get to meet so I can give you a big long hug. Like a  10 minute hug,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651043115008,Seriously. Completely agree. Editors and writers need to check the implicit bias inherent in headlines like these. https://t.co/es57xBhWfP,0,1,Twitter Web App,2020-12-09 18:01:13
1336732651026321410,@WHENlMADEUCRY What rumor? /gen,0,0,Twitter for Android,2020-12-09 18:01:13
1336732651022151687,"RT @Mikel_Jollett: So either Clarence Thomas, Amy Coney Barrett, Brett Kavanaugh, Neil Gorsuch, Samuel Alito, Brian Kemp, Doug Ducey, the F…",18042,0,Twitter Web App,2020-12-09 18:01:13
1336732651022118912,"RT @xclaudius: cashier: “your receipt is in the bag”

me: “you too” https://t.co/qJm5mxXaG7",37204,0,Twitter for iPhone,2020-12-09 18:01:13
1336732651021946880,"RT @daintykuku: ,, short compilation of jungkook's dainty diva mannerisms 🎀&lt;3 https://t.co/salfCBV0Jm",196,0,Twitter for Android,2020-12-09 18:01:13
1336732651013754885,"RT @Funkayyyy: Alrighty since were all out here doing giveaways here's one from me!

FOLLOW ME
LIKE
RT

WILL ROLL IN LIKE 3 DAYS OR WHATEVE…",268,0,Twitter Web App,2020-12-09 18:01:13
1336732651013562368,"""Ah, the ( irony ) in such a statement."" https://t.co/Os9ajOASb8",0,0,Twitter Web App,2020-12-09 18:01:13
1336732651001098243,"RT @indiasanaaa: ""that gay shit is being forced on us"" ok go die then like",7190,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650996961282,@bobmca1 Whatever the outcome of these narcissistic gotcha bunch it will never pursued me to watch Sky News,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650992787460,"RT @chikn_nuggit: The magic words 🥺
#TikTok #animation https://t.co/lpCz7WPSnQ",334,0,Twitter Web App,2020-12-09 18:01:13
1336732650992754688,RT @yugi_n0: dec 7th: scarf 🧣 https://t.co/IOjUVSj5LG,4,0,Twitter Web App,2020-12-09 18:01:13
1336732650992709634,"RT @mystupidtakes: new podcast episode about the 76ers with @biidslegion and @graemesimpson_ is live! check it out links below :) 

apple p…",1,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650984275968,"RT @ElSobrinoJr: Video shows the moment President of Tequila Galindo, Jorge Casillas being struck in the head and killed by a helicopter pr…",948,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650980204545,@Mtha_Veekay KFC crunch slider meal,0,0,Twitter for Android,2020-12-09 18:01:13
1336732650980192261,RT @NYGovCuomo: In Albany holding a COVID briefing. Watch Live: https://t.co/HaGbUh9Ity,127,0,Twitter for Android,2020-12-09 18:01:13
1336732650980065280,"things will be different with my family 
things will be different with my family 
things will be different with my… https://t.co/Wy7giW8f6N",0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650971811840,@miyarintaro AND AS WE’RE TOUCHING HAAANDS /ly,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650971738112,RT @JackPosobiec: Please do not spread this photo of Fidel Castro speaking at Raphael Warnock's church https://t.co/X3gZZIU9tk,1197,0,Twitter for Android,2020-12-09 18:01:13
1336732650971729926,RT @rulajebreal: Europe must stop backing Dictators. You can’t claim to be a champion of free speech &amp; women’s rights while honoring vile d…,15,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650971701248,@danamartel06 @emmae143 I had a friend who did that and once she checked my location while I was on a walk. I happe… https://t.co/g9Z4O800lc,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650971656193,"RT @TMobile: We're celebrating our 5G-iversary and we have largest 5G network in the U.S. 💪 

Starting now from 10am-3pm PT we'll giveaway…",31,0,Twitter Web App,2020-12-09 18:01:13
1336732650971643904,"Temp = 30.3, Press = 1028.0, Humid = 33.2 2020-12-10_03:00:38",0,0,RaspberryPi_TweetTest001,2020-12-09 18:01:13
1336732650967621632,Ohh Mom-Cee 😂,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650967453696,"RT @KHANNANAGARAJU: MYTH: Farmers are being pushed into snare of contracts with big corporates by the Modi Govt
#FarmActsGameChanger https:…",3,0,Twitter for Android,2020-12-09 18:01:13
1336732650963349514,@KevinScampi Oh lettie...you're busted,0,0,Twitter for Android,2020-12-09 18:01:13
1336732650963341312,@delofesnigeria @erigganewmoney Oga why u con dey tag me,0,0,Twitter for Android,2020-12-09 18:01:13
1336732650963259392,RT @RealTina40: And yeah I’m not wearing a mask for all you maskhole sheep https://t.co/lYPk1czamJ,1143,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650955038722,RT @GDPsports: GIRLS BASKETBALL ROUNDUP: Lazaria Spearman's huge game leads Dacula past North Gwinnett @DaculaAthletics @dhsladyfalcons @Sp…,2,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650955026435,"RT @AsifUllah22: I hate a ""you go in first"" friend. Bro I'm shy too 😒😭",10352,0,Twitter for Android,2020-12-09 18:01:13
1336732650946637824,lmaoo you really be hating life crazy https://t.co/tEiEkzqODC,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650942316544,"@ltelkins @jeffreyjcohen @II_ASU Hmmm, I really like @jeffreyjcohen's translation. 

Another might be ""postremo sum… https://t.co/dc71nfW1rN",0,0,Twitter Web App,2020-12-09 18:01:13
1336732650942287873,"@JohnThomey It’s really hard, esp when everyone’s like you figure it for yourself bc everyone’s different. It got e… https://t.co/ud81r0zhky",0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650938261505,Yeah they weren’t injecting us w/ a virus...they were researching its affects and when they found a cure they didn’… https://t.co/nLX0Mex2tZ,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650938245121,"RT @_DammyB_: Not that you no pamper am since ooooo. Na only when ijgb dey come you wan pamper am. 

Nigerian men &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;",2,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650938245120,RT @marcorubio: The sick people at @Huawei developing software to recognize the faces of #Uighur Muslims &amp; alert the communist government o…,340,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650925658113,"RT @expressionessd1: Season of goodwill to all men. Please sign &amp; Rt this petition. 

Homeless and vulnerable people should not have to pay…",112,0,Twitter for Android,2020-12-09 18:01:13
1336732650925563904,You seem to rise above the confusion others are experiencing t... More for Libra https://t.co/1dwqhfKEPG,0,0,Twittascope,2020-12-09 18:01:13
1336732650921472003,RT @SAIDWHATISAID5: They wish Tacha is olosho like their favorite#WeOnlySeeTacha,1,0,Twitter for Android,2020-12-09 18:01:13
1336732650917257217,Let's yoga-it-up and burn-it-OUT 💪🙏This is a sneak peek from one of our ah-ma-zing full-length workouts inside TBT… https://t.co/B8st8FA4i6,0,0,Sendible,2020-12-09 18:01:13
1336732650912894976,"RT @CodeMonkeyZ: Make no mistake, the rest of Big Tech will be following Youtube's lead shortly.
Eventually Trump's twitter account will be…",7123,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650908897285,Bank account getting so fat I’m scared it’s gonna have growing pains,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650908733440,"@Variety How about rebooting Carnivale, since that show was actually good when it was ended?",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650904674309,"they gave me: gay
i'm: trying to figure it out but i'd say unlabeled
they gave me: virgo
i'm: aquarium
they gave me… https://t.co/vDoA92HQ7s",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650896314368,RT @insidefinance: #Sustainability trends and the auto industry: Truckification and Electrification. Read our recent #ClimateRisk analytics…,9,0,GaggleAMP,2020-12-09 18:01:13
1336732650896150528,"@renxxxsun @NCTsmtown Hy ucul banget 🥺💚
Please hype mine too 
https://t.co/Lkh1w0gAkK",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650896117760,"Totally #BoycottAmbaniAdani 
#BoycottJioMart https://t.co/e5rHnYeuhU",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650892111874,"RT @pgokraazy: “i can’t talk rn, im doing hot girl shit” https://t.co/0nERqQLnNf",461,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650892103684,@Annika_H_ good morning!! :),0,1,Twitter for Android,2020-12-09 18:01:13
1336732650892001280,RT @erinmanalo: If you're one of those faculty members who says imposter syndrome happens to everyone but don't make it a habit to celebrat…,12,0,Twitter Web App,2020-12-09 18:01:13
1336732650887843849,"RT @taysonFN: if there wont be world cup, what are they saving the money for then? FNCS God prizepool?",10,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650883735555,"I started reading ellin's solhwa bc of the love triangle people were talking about, but for the life of me I can't… https://t.co/WUo1xi6Qr4",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650879545349,RT @its_bakar: @OhH_sHuTuP_BrUh @syeda_ummul ye mota baby😂,1,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650879541249,"Such an amazing song! 😍

#WhatsTheLevoIEP #DinalediMusicVid https://t.co/aQXc1iUQ2W",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650879373313,The landscape of life may feel as if it is shifting beneath yo... More for Virgo https://t.co/rlUqzA7p5v,0,0,Twittascope,2020-12-09 18:01:13
1336732650879369216,@Richa311562113 She genuinely misses him a lot.,0,0,Twitter for Android,2020-12-09 18:01:13
1336732650875351047,"RT @reneryujin: happy 7 years with the original visual and the best woman of this generation, irene! i hope you are happy and doing well. i…",1,0,Twitter Web App,2020-12-09 18:01:13
1336732650875326467,@CjornHoulio I don’t think the light bulb has much - if any - of a choice in the matter.,0,0,Twitter for iPad,2020-12-09 18:01:13
1336732650875318274,@JusCallMeNiecey some young pharaoh ass nigga said we was all gon get superpowers but forgot to mention that they are only for the elect....,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650875195393,@vishnu_sheth Nahh they just be playing anyway it’s not that serious here🤭🤭,0,1,Twitter for iPhone,2020-12-09 18:01:13
1336732650875187201,Getting to the point poses to be a hurdle for you today as you... More for Capricorn https://t.co/NlOD5u18le,0,0,Twittascope,2020-12-09 18:01:13
1336732650871156743,@sameduma @yumurama So weird haha,0,0,Twitter for Android,2020-12-09 18:01:13
1336732650866872326,We’ve wonnnnnnnnnn,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650866798592,RT @Marston4ca42: This is reality. The EC is destroying the US.,13,0,Twitter for Android,2020-12-09 18:01:13
1336732650862751745,ATL for New Year’s Eve . I’m not playing wit these hoes at all,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650862731265,Do you have questions about the #SharePoint 2010 end of life? We'll help you understand the actions your company sh… https://t.co/ZPlRe1XR8c,1,0,Hootsuite Inc.,2020-12-09 18:01:13
1336732650862604289,Discerning what people are trying to convey can take up a lot ... More for Gemini https://t.co/JHgHl0D63m,0,0,Twittascope,2020-12-09 18:01:13
1336732650858553346,her eyes????? https://t.co/2OG3rLwCVR,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650858483712,"RT @Alpha20_: Conditional fans hone se achha hain aise fans ho hi na!

I don't want Sidharth to have such fans whose love for Sid will depe…",16,0,Twitter for Android,2020-12-09 18:01:13
1336732650858397698,"YEP. I’ve had to do this once and it was terrifying but ultimately the right call, if for no other reason than prio… https://t.co/XfYcv6SL9I",0,2,Twitter for iPhone,2020-12-09 18:01:13
1336732650854346753,RT @damexpatr: You don’t have to be pansexual to like trans people or to include them in your attraction. Trans people are included in all…,87,0,Twitter for Android,2020-12-09 18:01:13
1336732650854342662,@RHlANNONOC wtf do u mean it’s still march,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650854178817,Perfect. https://t.co/Vf5S4ib5mO,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650845790209,congrats @alifradzuann &amp; emilin! happy marriage weh 🥳👰🏻‍♀️🤵🏻‍♂️,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650841759745,My grandmas voice is like a warm hug 🤗 She’s such a light 🥰,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650837577729,"Salah to score was 2 odds
Too easy 😂😍 https://t.co/qTgUzLizZ2",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650837565447,@RealFloop OMG TALKKKKKKKKKKK,0,0,Twitter Web App,2020-12-09 18:01:13
1336732650837520390,"RT @kainagata: Was COVID-19 planned? No.

Did it allow the world's richest people to grow their wealth by trillions of dollars while the re…",8,0,Twitter Web App,2020-12-09 18:01:13
1336732650837520389,"""Hey dude, that didn't look like underwear poking out above your waistband.""

""Wait, what's your t-shirt you're wea… https://t.co/fV8lqIy9Un",0,3,Twitter for Android,2020-12-09 18:01:13
1336732650837520387,@Topnotch_Mae You too turnt 👨🏾‍💻,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650837446657,"You can operate with a natural ease at this time, knowing what... More for Pisces https://t.co/O6e75por9A",0,0,Twittascope,2020-12-09 18:01:13
1336732650833403905,@MissBeauty718 Buss a move pimpin 🕺🏽,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650825019393,"@adhdmikan @peachsailormoon ah i see, thanks!",0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650824929281,"@realDonaldTrump #DiaperDon just won’t give up, he’s desperate not to go to jail. Sad. #TrumpIsACompleteFailure… https://t.co/AqLlbJBtqs",0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650824843264,"@Contrarycunt Yeah, but you soldiered on and got off. That's the important thing!",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650812432386,"Ketogenic Diet Recipes Ebook/Paperback Book/Audiobook - Chapter 1
https://t.co/2XfTqsULA5 - Ketogenic Diet Recipes… https://t.co/ZiWmdyyjmb",0,0,Hootsuite Inc.,2020-12-09 18:01:13
1336732650812403712,@regalstardust KIR clothes and dogs 😂,0,0,Twitter Web App,2020-12-09 18:01:13
1336732650812354565,@opssMi_ codizinnn,0,0,Twitter for Android,2020-12-09 18:01:13
1336732650808242177,please be spider-man’s lawyer and not some 3 second multiverse cameo https://t.co/bV5u1yJUbU,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650808225795,"RT @itsJeffTiedrich: @realDonaldTrump you should probably cry more, it's very dignified and presidential",21,0,Twitter Web App,2020-12-09 18:01:13
1336732650808209411,"Happy Wednesday! You're half way through the week, and should light up a cigar to celebrate! ⁣
⁣
Let us know, what… https://t.co/syQ4Y2Hxgs",0,0,Hootsuite Inc.,2020-12-09 18:01:13
1336732650808066049,The landscape of life may feel as if it is shifting beneath yo... More for Virgo https://t.co/MH9kpUaquJ,0,0,Twittascope,2020-12-09 18:01:13
1336732650804011016,RT @WarbyParker: Something extra to celebrate 🥳 Check out with Apple Pay during the holidays and we'll send you a set of custom-designed pi…,1,0,Twitter for Android,2020-12-09 18:01:13
1336732650803929088,"I do not hate anyone
Hate is a disease which may destroy your enemy, but will also destroy you in the process...",0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650795651075,@daddybren_ see what,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650795634688,"""i turn 60 this year - liam payne who is in fact 27",0,0,Twitter Web App,2020-12-09 18:01:13
1336732650791292928,@possiblyawitch We’re all terrible. And we’re all brilliant. It’s the worst feeling when it’s bad and the greatest… https://t.co/S9dRwAb6rS,0,1,Twitter for iPhone,2020-12-09 18:01:13
1336732650791260160,"RT @eikojoestar: But I love Fan too guys✨
#IDV https://t.co/A4d5dkFYjR",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650783076356,@connorxven what version,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650783055872,RT @Cohesity: Learn more about Cohesity's solutions at #AWS #reInvent 2020! Find out what fun and educational experiences Cohesity has in s…,29,0,GaggleAMP,2020-12-09 18:01:13
1336732650782949378,"@PartymanRandy @AdamBaldwin Remember the Bakersfield doctors that were censored by big tech?

Turns out they overes… https://t.co/EPLeHo3fxS",0,0,Twitter Web App,2020-12-09 18:01:13
1336732650778861569,And realize you're living in the golden years.,0,0,WastesdYearsBot,2020-12-09 18:01:13
1336732650774687746,@TSMViss you have one code for cyberphunk and i'm the winner?,0,0,Twitter Web App,2020-12-09 18:01:13
1336732650774605831,RT @yueko__: ghosts https://t.co/8QTwIOBP8N,1604,0,Twitter for Android,2020-12-09 18:01:13
1336732650774511616,RT @GUIaHOLIC: Am I too cold? Am I not nice?,2,0,Twitter for Android,2020-12-09 18:01:13
1336732650774491136,Getting to the point poses to be a hurdle for you today as you... More for Capricorn https://t.co/2SzSIUCkDY,0,0,Twittascope,2020-12-09 18:01:13
1336732650770493442,"RT @gerilac8: If there's no rain, it can be in the shower. 💎💎💎💎💕💎💎💎💎 https://t.co/MEDlaxxTyI",2181,0,Twitter Web App,2020-12-09 18:01:13
1336732650770460675,"thank you all for listening to me get thoroughly nerdsniped, i'm happy to answer questions or help with story research",0,0,Twitter for Android,2020-12-09 18:01:13
1336732650770460674,"RT @drlizpowell: #Poly201 #tip of the day is ""What do I do when my partner has a date and I don't?"" with Ashlee of Rose Glass Photography.…",16,0,SmarterQueue,2020-12-09 18:01:13
1336732650770292736,RT @madeintyo: don’t drink &amp; drive :( praying for those kids &amp; RIP the parents of those kids 🙏🏿,7,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650766274565,@ArtistK1776 @stormypatriot21 @CodeMonkeyZ Do you have a screenshot of the text?,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650761961472,"RT @ESPNLosAngeles: We miss you, Kobe ❤️",7,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650753699846,"RT @ELangfordMusic: ""Anyone can slip through the cracks, or lose a handle on things and wind up homeless.""

I had a chat with @hotpress abo…",3,0,Twitter for iPad,2020-12-09 18:01:13
1336732650753597440,@aquanutart thanks nut 😭😭 take care of yourself too!! it's tough resting when there's so many things i want to do b… https://t.co/2d8WoJUQ9b,0,0,Twitter Web App,2020-12-09 18:01:13
1336732650745327619,RT @kyunfairie: jooheon’s sparkly puppy eyes i’m sad https://t.co/3pzSaKvMGY,206,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650745307136,"RT @KiaraK__: I’m so protective of me. I’m just at a point in my life where if something feels like it’s draining me, or fighting with my p…",23392,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650745290753,RT @dianiciaj: Allll belly yesssir🤩 https://t.co/8MXXYtTt7k,2,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650745163776,"RT @leys_ash: INFO 📑 || #BTS Amazon Music Interview on Dec 11 at 12am KST 🇰🇷 &lt;Dec 10 at 10am EST&gt;💜

Live streaming link:
🔗https://t.co/ajbt…",74,0,Twitter for Android,2020-12-09 18:01:13
1336732650740957185,@taebaekoo_ Noooo stop😭😭😭😭,0,0,Twitter for Android,2020-12-09 18:01:13
1336732650736930819,"RT @evan_greer: Thank you @mmasnick for debunking the stupid Bruce Reed op-ed on Section 230 line by line so that I don't have to, you're d…",2,0,Twitter Web App,2020-12-09 18:01:13
1336732650736857090,@VanityFayre_ That guy on the right is definitely a total weapon 😄,0,0,Twitter for iPhone,2020-12-09 18:01:13
1336732650728550401,@beanyzilla This is very much appreciated. 🙏,0,0,Twitter Web App,2020-12-09 18:01:13
1336732650724159489,"Guided by your own values and beliefs, a feeling within you af... More for Scorpio https://t.co/v6gYn77J9P",0,0,Twittascope,2020-12-09 18:01:13
1336732650724155393,"RT @MintahulNeon: She is a beautiful piece of broken pottery, put back together by her own hands. And a critical world judges her cracks wh…",23,0,Twitter for Android,2020-12-09 18:01:13
1336732650720161794,@sstraykds bangchan beloved,0,0,Twitter for Android,2020-12-09 18:01:13
1336732650720137217,RT @jikookslibrary: please like this tweet if you think #lostnfoundao3 is helpful! ❤️,2,0,Twitter Web App,2020-12-09 18:01:13
1336732650720071680,"RT @YEFORD_: Youth are an underappreciated resource, especially in the realm of sustainable agriculture and environmental protection, where…",84,0,Twitter for Android,2020-12-09 18:01:13
1336732650715951106,"RT @s_m_marandi: #neeratanden is a reminder that Biden is a dangerous war criminal

She wants to steal Libya's oil to pay for the illegal U…",3,0,Twitter for Android,2020-12-09 18:01:13
1336732650715930624,@Ambarseriya Give me gol gappay any day!!,0,0,Twitter for iPhone,2020-12-09 18:01:13
